Date,Symbol,Open,High,Low,Close,Volume,RSI,ATR,ATRMA,VWAP,wk_avg_vol_3mo,rel_vol_wk_3mo,p_rel_vol_wk_3mo,c_rel_vol_signal,p_rel_vol_signal,dp_date,dp_count,dp_volume,dp_spot_avg,dp_notional_value,prev_dp_count,prev_dp_volume,rel_low_VWAP_week,ATR_15day_avg,rel_ATR_15day_avg,prev_RSI_15day,prev_rel_low_VWAP_week,prev_rel_ATR_15day_avg,HL_change,OC_Change,HL_per_change,OC_per_change,prev_HL_per_change,prev_OC_per_change,Cc_Cp,close_change_v_prev,prev_OC_per_change
10/29/18,SPY,268.8,275.23,259.85,271.89,133658100,38.02996,13.80255,11.82957,268.99,66430147.94,2.01200967,2.438170174,up,up,10/29/18,87,43193227,268.40922,11594000000,61,31478983,0.966021042,12.81606,1.200056804,4.816369,0.977502425,1.374107457,15.38,3.09,0.055880536,0.011495536,0.054333718,-0.042129964,0.024723929,up_2,-0.042129964
10/22/18,SPY,277,277.36,262.29,265.33,149242241,4.816369,12.2251,9.709138,268.3267,61210756.56,2.438170174,2.115579332,up,up,10/22/18,61,31478983,270.594856,8514825858,101,58104796,0.977502425,10.967119,1.374107457,11.88602,0.989419381,0.808451183,15.07,-11.67,0.054333718,-0.042129964,0.024364218,0.002540374,-0.039529412,dn_2,0.002540374
10/15/18,SPY,275.55,281.15,274.3,276.25,121120900,11.88602,9.380207,7.565776,277.2333,57251882.81,2.115579332,3.311831739,up,up,10/15/18,101,58104796,277.128039,16107000000,138,78744969,0.989419381,8.4729915,0.808451183,9.451771,0.971155573,2.02745714,6.85,0.7,0.024364218,0.002540374,0.064044866,-0.038669221,0.001087153,flat,-0.038669221
10/8/18,SPY,287.05,288.86,270.36,275.95,166967782,9.451771,11.91041,6.339051,278.39,50415538.94,3.311831739,1.594756467,up,up,10/8/18,138,78744969,279.996396,22032000000,51,26955349,0.971155573,9.1247305,2.02745714,34.84104,0.990095242,1.44251158,18.5,-11.1,0.064044866,-0.038669221,0.023839569,-0.014686248,-0.041241053,dn_2,-0.014686248
10/1/18,SPY,292.11,293.21,286.22,287.82,78305840,34.84104,5.320827,4.370603,289.0833,49102067.69,1.594756467,1.195403832,up,flat,10/1/18,51,26955349,291.191761,7850654084,31,17153674,0.990095242,4.845715,1.44251158,61.94129,0.995254307,0.741166565,6.99,-4.29,0.023839569,-0.014686248,0.009683822,-0.002128098,-0.009975234,dn_1,-0.002128098
9/24/18,SPY,291.34,292.24,289.41,290.72,61371979,61.94129,3.651655,3.984955,290.79,51339955.06,1.195403832,1.519858846,flat,up,9/24/18,31,17153674,290.883655,4990348649,123,74771209,0.995254307,3.818305,0.741166565,80.14029,0.991005416,1.150627848,2.83,-0.62,0.009683822,-0.002128098,0.016704089,0.004023107,-0.004349464,flat,0.004023107
9/17/18,SPY,290.82,293.94,289.03,291.99,77019020,80.14029,4.47331,4.061161,291.6533,50675113.81,1.519858846,1.01713601,up,flat,9/17/18,123,74771209,291.813625,21830000000,36,19606831,0.991005416,4.2672355,1.150627848,76.03809,0.990565338,1.087315484,4.91,1.17,0.016704089,0.004023107,0.014745769,0.007411512,0.003816007,flat,0.007411512
9/10/18,SPY,288.74,291.27,286.975,290.88,53333200,76.03809,4.036619,3.863572,289.7083,52434678.81,1.01713601,1.294872215,flat,flat,9/10/18,36,19606831,289.202903,5667303316,31,14358044,0.990565338,3.9500955,1.087315484,59.59786,0.994922153,0.894954006,4.295,2.14,0.014745769,0.007411512,0.012060232,-0.007728402,0.011404729,up_1,-0.007728402
9/3/18,SPY,289.84,290.21,286.71,287.6,67370325,59.59786,3.778238,4.043393,288.1733,52028550.94,1.294872215,1.087890027,flat,flat,9/3/18,31,14358044,289.1524,4151481614,68,38061615,0.994922153,3.9108155,0.894954006,95.80291,0.994613829,0.757120083,3.5,-2.24,0.012060232,-0.007728402,0.010488791,0.005019733,-0.009334849,dn_1,0.005019733
8/27/18,SPY,288.86,291.74,288.68,290.31,58574300,95.80291,3.956476,4.126786,290.2433,53842115.06,1.087890027,0.950312885,flat,flat,8/27/18,68,38061615,289.77586,11029000000,40,18633538,0.994613829,4.041631,0.757120083,92.78302,0.994117805,0.655447383,3.06,1.45,0.010488791,0.005019733,0.009072896,0.006793431,0.009738792,up_1,0.006793431
8/20/18,SPY,285.57,287.67,285.06,287.51,51752960,92.78302,3.682953,4.281073,286.7467,54458863.81,0.950312885,1.28763066,flat,flat,8/20/18,40,18633538,286.02829,5329133579,31,23004256,0.994117805,3.982013,0.655447383,87.56292,0.987893579,1.164037702,2.61,1.94,0.009072896,0.006793431,0.018910212,0.005609059,0.008594682,flat,0.005609059
8/13/18,SPY,283.47,285.56,280.16,285.06,69617300,87.56292,4.755905,4.522145,283.5933,54066202.5,1.28763066,0.863222795,flat,flat,8/13/18,31,23004256,283.259258,6508703728,32,18473517,0.987893579,4.639025,1.164037702,80.13389,0.994774229,0.864815992,5.4,1.59,0.018910212,0.005609059,0.012761792,-0.001692286,0.006709987,flat,-0.001692286
8/6/18,SPY,283.64,286.01,282.36,283.16,47500960,80.13389,4.111811,4.329291,283.8433,55027462.5,0.863222795,1.062921956,flat,flat,8/6/18,32,18473517,284.941509,5263762144,24,11733011,0.994774229,4.220551,0.864815992,88.2745,0.989437868,0.980958078,3.65,-0.48,0.012761792,-0.001692286,0.015864063,0.007424248,-0.001551481,flat,0.007424248
7/30/18,SPY,281.51,283.66,279.16,283.6,60705560,88.2745,4.573622,4.601082,282.14,57111963.56,1.062921956,1.131513488,flat,flat,7/30/18,24,11733011,281.600517,3302783294,51,27601325,0.989437868,4.587352,0.980958078,82.35316,0.990921348,1.108917524,4.5,2.09,0.015864063,0.007424248,0.018672856,0.007049562,0.007746429,flat,0.007049562
7/23/18,SPY,279.45,284.37,279.06,281.42,65731979,82.35316,4.647244,4.929663,281.6167,58092086.13,1.131513488,0.978998353,flat,flat,7/23/18,51,27601325,281.876788,7780303018,50,24614597,0.990921348,4.7884535,1.108917524,75.86876,0.995186174,0.612404124,5.31,1.97,0.018672856,0.007049562,0.009851341,0.000143041,0.006221396,flat,0.000143041
7/16/18,SPY,279.64,281.18,278.41,279.68,57778920,75.86876,3.984487,5.061827,279.7567,59018403.69,0.978998353,0.942170954,flat,flat,7/16/18,50,24614597,279.907752,6889539954,35,20772396,0.995186174,4.523157,0.612404124,75.55907,0.992201262,0.666658374,2.77,0.04,0.009851341,0.000143041,0.012253063,0.010992587,0.0003219,flat,0.010992587
7/9/18,SPY,276.55,279.93,276.5,279.59,57586280,75.55907,5.198974,5.091154,278.6733,61120839.88,0.942170954,0.86551896,flat,flat,7/9/18,35,20772396,277.432954,5766356188,33,15176005,0.992201262,5.145064,0.666658374,59.50737,0.984424132,1.218807755,3.43,3.04,0.012253063,0.010992587,0.023926914,0.021928685,0.015140513,up_1,0.021928685
7/2/18,SPY,269.51,275.84,269.24,275.42,57290300,59.50737,5.887949,4.942307,273.5,66191848.63,0.86551896,1.416668908,flat,flat,7/2/18,33,15176005,271.929094,4125608762,0,0,0.984424132,5.415128,1.218807755,28.37137,0.989964666,1.08415985,6.6,5.91,0.023926914,0.021928685,0.019626458,-0.007899356,0.015260985,up_1,-0.007899356
6/25/18,SPY,273.44,273.865,268.49,271.28,97178177,28.37137,5.175897,4.739615,271.2117,68596251.69,1.416668908,0.925857922,flat,flat,1/0/00,0,0,0,0,44,22981630,0.989964666,4.957756,1.08415985,49.63689,0.994666481,0.715565673,5.375,-2.16,0.019626458,-0.007899356,0.011527898,-0.002722422,-0.012593725,dn_1,-0.002722422
6/18/18,SPY,275.49,276.72,273.53,274.74,66381560,49.63689,4.101794,4.814229,274.9967,71697350.56,0.925857922,1.127462313,flat,flat,6/18/18,44,22981630,275.693375,6335792751,121,67581080,0.994666481,4.4580115,0.715565673,75.80055,0.992896293,0.861803812,3.19,-0.75,0.011527898,-0.002722422,0.014777444,-0.004704784,-0.008624111,flat,-0.004704784
6/11/18,SPY,278.44,279.48,275.35,277.13,81486240,75.80055,4.603589,4.980959,277.32,72274025.56,1.127462313,0.822366248,flat,flat,6/11/18,121,67581080,277.996136,18780000000,0,0,0.992896293,4.792274,0.861803812,89.79527,0.990236681,0.786639032,4.13,-1.31,0.014777444,-0.004704784,0.014733362,0.013331876,-0.003810345,flat,0.013331876
6/4/18,SPY,274.53,278.28,274.18,278.19,60872279,89.79527,5.077178,5.346917,276.8833,74020886.88,0.822366248,1.147393669,flat,flat,1/0/00,0,0,0,0,64,34693030,0.990236681,5.2120475,0.786639032,78.14947,0.98525684,1.067985577,4.1,3.66,0.014733362,0.013331876,0.022559685,0.012171211,0.016776316,up_1,0.012171211
5/28/18,SPY,270.31,273.94,267.76,273.6,87591326,78.14947,5.474356,6.098834,271.7667,76339384.06,1.147393669,0.784391878,flat,down,5/28/18,64,34693030,271.702894,9427661733,54,27174487,0.98525684,5.786595,1.067985577,71.23632,0.994077314,0.601314574,6.18,3.29,0.022559685,0.012171211,0.012652689,-0.003150068,0.005327944,flat,-0.003150068
5/21/18,SPY,273.01,274.25,270.78,272.15,61620940,71.23632,4.768712,6.772668,272.3933,78558870.56,0.784391878,0.769401232,down,down,5/21/18,54,27174487,272.774433,7411105210,61,30935783,0.994077314,5.77069,0.601314574,67.34071,0.993439247,0.598990191,3.47,-0.86,0.012652689,-0.003150068,0.014776708,-0.007353479,0.00302215,flat,-0.007353479
5/14/18,SPY,273.34,274.08,270.03,271.33,63334719,67.34071,6.067423,7.455336,271.8133,82316893.13,0.769401232,0.660338624,down,down,5/14/18,61,30935783,272.049675,8415389891,32,14825336,0.993439247,6.7613795,0.598990191,80.87681,0.980644885,1.000592914,4.05,-2.01,0.014776708,-0.007353479,0.029287937,0.022331298,-0.005570826,flat,0.022331298
5/7/18,SPY,266.89,273.15,265.15,272.85,62881120,80.87681,8.084846,7.905673,270.3833,95225567.13,0.660338624,0.970679278,down,flat,5/7/18,32,14825336,268.607697,3981656443,61,30975108,0.980644885,7.9952595,1.000592914,51.93415,0.980062046,1.074704222,8,5.96,0.029287937,0.022331298,0.032998619,-0.004639677,0.025674761,up_2,-0.004639677
4/30/18,SPY,267.26,267.89,259.05,266.02,94057577,51.93415,8.169692,8.281346,264.32,96898717.31,0.970679278,0.828600416,flat,flat,4/30/18,61,30975108,263.991911,8183219637,61,27791177,0.980062046,8.225519,1.074704222,56.43629,0.983856976,0.860224083,8.84,-1.24,0.032998619,-0.004639677,0.026606463,-0.002619172,-0.00202581,flat,-0.002619172
4/23/18,SPY,267.26,267.98,260.85,266.56,81413940,56.43629,7.499384,9.077692,265.13,98254766.06,0.828600416,0.719327458,flat,down,4/23/18,61,27791177,265.31828,7364890395,72,38854964,0.983856976,8.288538,0.860224083,56.73991,0.991674134,0.640886545,7.13,-0.7,0.026606463,-0.002619172,0.020973093,-0.001460674,-0.00018754,flat,-0.001460674
4/16/18,SPY,267,271.3,265.61,266.61,72600001,56.73991,7.868769,9.887884,267.84,100927609.8,0.719327458,0.917366082,down,flat,4/16/18,72,38854964,268.792639,10446000000,65,33688730,0.991674134,8.8783265,0.640886545,51.67927,0.983838613,0.734359543,5.69,-0.39,0.020973093,-0.001460674,0.028406967,0.014462257,0.005506317,flat,0.014462257
4/9/18,SPY,261.37,267.54,259.94,265.15,91225259,51.67927,9.587538,11.11077,264.21,99442589.81,0.917366082,1.440182551,flat,flat,4/9/18,65,33688730,262.921471,8854638133,106,56289893,0.983838613,10.349154,0.734359543,31.93777,0.978208389,1.073224484,7.6,3.78,0.028406967,0.014462257,0.044891989,-0.010778899,0.020907131,up_2,-0.010778899
4/2/18,SPY,262.55,266.64,254.67,259.72,138426440,31.93777,11.35508,10.95153,260.3433,96117287.31,1.440182551,1.483250735,flat,flat,4/2/18,106,56289893,262.428075,14758000000,90,48709058,0.978208389,11.153305,1.073224484,38.57442,0.9838175,0.752732446,11.97,-2.83,0.044891989,-0.010778899,0.030700604,0.003891199,-0.013034391,dn_1,0.003891199
3/26/18,SPY,262.13,266.77,258.58,263.15,135648626,38.57442,10.74015,11.02057,262.8333,91453604.44,1.483250735,1.302476934,flat,flat,3/26/18,90,48709058,260.381672,12681000000,127,69060647,0.9838175,10.88036,0.752732446,22.63956,0.978754242,1.375306892,8.19,1.02,0.030700604,0.003891199,0.060386297,-0.055972197,0.019763612,up_2,-0.055972197
3/19/18,SPY,273.35,274.4,257.83,258.05,115999142,22.63956,12.7603,11.33614,263.4267,89060419.38,1.302476934,1.009644144,flat,flat,3/19/18,127,69060647,267.735536,18486000000,135,81018354,0.978754242,12.04822,1.375306892,50.04975,0.992361991,0.640682184,16.57,-15.3,0.060386297,-0.055972197,0.022360116,-0.017908309,-0.058898614,dn_2,-0.017908309
3/12/18,SPY,279.2,280.41,274.14,274.2,90713040,50.04975,8.950607,10.62228,276.25,89846546.94,1.009644144,0.994462895,flat,flat,3/12/18,135,81018354,276.561302,22394000000,101,52930213,0.992361991,9.7864435,0.640682184,65.2878,0.972714488,0.950280738,6.27,-5,0.022360116,-0.017908309,0.040377237,0.041609084,-0.016746154,dn_1,0.041609084
3/5/18,SPY,267.73,278.87,267.61,278.87,88822060,65.2878,11.63121,12.06705,275.1167,89316615.44,0.994462895,1.41631011,flat,flat,3/5/18,101,52930213,272.950512,14448000000,101,51217086,0.972714488,11.84913,0.950280738,39.57817,0.977411973,1.124781326,11.26,11.14,0.040377237,0.041609084,0.05055213,-0.024825137,0.036383232,up_2,-0.024825137
2/26/18,SPY,275.93,278.92,264.82,269.08,124687281,39.57817,12.00243,13.06911,270.94,88036709,1.41631011,1.143587089,flat,flat,2/26/18,101,51217086,272.941959,13970000000,65,38779130,0.977411973,12.53577,1.124781326,55.27322,0.987608017,0.460550036,14.1,-6.85,0.05055213,-0.024825137,0.018491555,0.009851855,-0.020494339,dn_2,0.009851855
2/19/18,SPY,272.03,274.72,269.64,274.71,97132724,55.27322,9.904858,12.15572,273.0233,84936884.06,1.143587089,1.516390499,flat,up,2/19/18,65,38779130,271.26766,10518000000,169,95964685,0.987608017,11.030289,0.460550036,51.6398,0.969003444,1.059278086,5.08,2.68,0.018491555,0.009851855,0.049614993,0.035174165,0.005858445,flat,0.035174165
2/12/18,SPY,263.83,275.32,261.66,273.11,123463080,51.6398,14.72972,11.06143,270.03,81419054.06,1.516390499,3.933769699,up,up,2/12/18,169,95964685,269.098467,25842000000,335,189795877,0.969003444,12.895575,1.059278086,20.33196,0.960127673,1.898784438,13.66,9.28,0.049614993,0.035174165,0.083124887,-0.043700859,0.044397706,up_2,-0.043700859
2/5/18,SPY,273.45,275.85,252.92,261.5,269419904,20.33196,15.63943,8.512864,263.4233,68488987.56,3.933769699,1.873370522,up,up,2/5/18,335,189795877,266.934835,50619000000,108,60117483,0.960127673,12.076147,1.898784438,42.23332,0.9867906,1.556267692,22.93,-11.95,0.083124887,-0.043700859,0.038473624,-0.036652327,-0.0506444,dn_2,-0.036652327
1/29/18,SPY,285.93,286.43,275.41,275.45,120827980,42.23332,8.348861,5.813227,279.0967,64497641.31,1.873370522,1.638568787,up,up,1/29/18,108,60117483,282.669407,16982000000,121,84284760,0.9867906,7.081044,1.556267692,98.89695,0.984777106,1.256664466,11.02,-10.48,0.038473624,-0.036652327,0.022747096,0.022878966,-0.038837323,dn_2,0.022878966
1/22/18,SPY,280.17,286.63,280.11,286.58,103110720,98.89695,5.527721,4.848955,284.44,62927306.31,1.638568787,1.955717136,up,up,1/22/18,121,84284760,283.328223,23880000000,185,128542444,0.984777106,5.188338,1.256664466,97.81207,0.989892473,0.986778682,6.52,6.41,0.022747096,0.022878966,0.015085054,0.003794523,0.022003495,up_2,0.003794523
1/15/18,SPY,279.35,280.41,276.18,280.41,115365500,97.81207,4.535442,4.037909,279,58988847.56,1.955717136,1.170711627,up,flat,1/15/18,185,128542444,278.922391,35864000000,69,41943564,0.989892473,4.2866755,0.986778682,97.0248,0.987707221,1.234361925,4.23,1.06,0.015085054,0.003794523,0.018661681,0.016867294,0.008959413,flat,0.016867294
1/8/18,SPY,273.31,278.11,272.92,277.92,67464940,97.0248,4.840885,3.568318,276.3167,57627291.31,1.170711627,1.511681128,flat,up,1/8/18,69,41943564,274.990017,11540000000,81,40881623,0.987707221,4.2046015,1.234361925,94.74786,0.985043837,1.60921516,5.19,4.61,0.018661681,0.016867294,0.022517912,0.020833333,0.016458196,up_1,0.020833333
1/1/18,SPY,267.84,273.56,267.4,273.42,85221600,94.74786,4.49177,3.164136,271.46,56375381.31,1.511681128,1.078409388,up,flat,1/1/18,81,40881623,270.221074,11052000000,87,40517092,0.985043837,3.827953,1.60921516,79.50305,0.997344305,0.708153329,6.16,5.58,0.022517912,0.020833333,0.00711227,-0.000711477,0.024582178,up_2,-0.000711477
12/25/17,SPY,267.05,268.55,266.64,266.86,61029700,79.50305,2.283539,3.110773,267.35,56592330.06,1.078409388,1.41571127,flat,flat,12/25/17,87,40517092,267.430351,10836000000,105,55518856,0.997344305,2.697156,0.708153329,98.36277,0.996599402,0.605040782,1.91,-0.19,0.00711227,-0.000711477,0.007110946,-0.002200671,-0.002429816,flat,-0.002200671
12/18/17,SPY,268.1,268.6,266.69,267.51,77708181,98.36277,2.657079,3.656545,267.6,54889851.25,1.41571127,1.942885492,flat,up,12/18/17,105,55518856,267.619452,14856000000,220,135777869,0.996599402,3.156812,0.605040782,97.83635,0.995884598,0.625608401,1.91,-0.59,0.007110946,-0.002200671,0.00811033,0.00350177,0.003752204,flat,0.00350177
12/11/17,SPY,265.58,267.56,265.39,266.51,103291081,97.83635,3.224157,3.71309,266.4867,53163751.25,1.942885492,1.533865292,up,up,12/11/17,220,135777869,266.139311,36134000000,120,59983382,0.995884598,3.4686235,0.625608401,97.24602,0.991333427,1.026091963,2.17,0.93,0.00811033,0.00350177,0.015329835,-0.003004018,0.003766336,flat,-0.003004018
12/4/17,SPY,266.31,266.8,262.71,265.51,80343156,97.24602,4.278315,3.69368,265.0067,52379538.44,1.533865292,2.090012241,up,up,12/4/17,120,59983382,263.854533,15827000000,127,65952796,0.991333427,3.9859975,1.026091963,96.59588,0.98670491,1.549000056,4.09,-0.8,0.015329835,-0.003004018,0.022740086,0.015552398,0.003970355,flat,0.015552398
11/27/17,SPY,260.41,266.05,260,264.46,104208778,96.59588,4.46663,3.344861,263.5033,49860367.31,2.090012241,0.940098466,up,flat,11/27/17,127,65952796,262.265098,17287000000,46,26345302,0.98670491,3.9057455,1.549000056,91.16857,0.993424811,0.902595323,6.05,4.05,0.022740086,0.015552398,0.010058354,0.008599985,0.015747427,up_1,0.008599985
11/20/17,SPY,258.14,260.48,257.86,260.36,47535525,91.16857,2.883259,2.922222,259.5667,50564410.75,0.940098466,1.291957707,flat,flat,11/20/17,46,26345302,259.167196,6824617357,58,40927573,0.993424811,2.9027405,0.902595323,74.90332,0.992699313,1.107419352,2.62,2.22,0.010058354,0.008599985,0.01316399,0.0021375,0.009695183,up_1,0.0021375
11/13/17,SPY,257.31,259.04,255.63,257.86,67177800,74.90332,3.146518,3.011944,257.51,51996903.31,1.291957707,1.191569424,flat,flat,11/13/17,58,40927573,257.946355,10558000000,71,37169513,0.992699313,3.079231,1.107419352,84.44191,0.993900361,1.038749165,3.41,0.55,0.01316399,0.0021375,0.011528822,-0.000813008,-0.000891162,flat,-0.000813008
11/6/17,SPY,258.3,259.35,256.36,258.09,62538840,84.44191,2.883037,2.873887,257.9333,52484428.31,1.191569424,1.089466645,flat,flat,11/6/17,71,37169513,258.658127,9614470372,33,18647208,0.993900361,2.878462,1.038749165,97.38227,0.994089168,0.835617112,2.99,-0.21,0.011528822,-0.000813008,0.00893617,0.005368188,-0.001392919,flat,0.005368188
10/30/17,SPY,257.07,258.5,256.19,258.45,56966440,97.38227,2.776073,2.752775,257.7133,52288374.56,1.089466645,1.535480746,flat,up,10/30/17,33,18647208,257.589852,4804000411,88,57953201,0.994089168,2.764424,0.835617112,96.6864,0.990124869,1.276414856,2.31,1.38,0.00893617,0.005368188,0.015083951,0.000893273,0.002871445,flat,0.000893273
10/23/17,SPY,257.48,257.89,254,257.71,77985360,96.6864,3.242147,2.85305,256.5333,50788888.25,1.535480746,1.030384398,up,flat,10/23/17,88,57953201,256.110156,14849000000,59,37727509,0.990124869,3.0475985,1.276414856,96.13037,0.992779079,1.041454169,3.89,0.23,0.015083951,0.000893273,0.010850121,0.007444849,0.002333632,flat,0.007444849
10/16/17,SPY,255.21,257.14,254.35,257.11,52350160,96.13037,2.594293,2.7636,256.2,50806437,1.030384398,0.895143575,flat,flat,10/16/17,59,37727509,253.719395,9615806622,37,18871247,0.992779079,2.6789465,1.041454169,93.52118,0.99617749,0.629641297,2.79,1.9,0.010850121,0.007444849,0.006346222,0.001256725,0.008472249,flat,0.001256725
10/9/17,SPY,254.63,255.27,253.65,254.95,45680040,93.52118,2.398587,2.7472,254.6233,51030964.5,0.895143575,1.294562065,flat,flat,10/9/17,37,18871247,254.617889,4805308324,79,45858210,0.99617749,2.5728935,0.629641297,92.63182,0.9914647,1.087446483,1.62,0.32,0.006346222,0.001256725,0.0133883,0.011451748,0.002280143,flat,0.011451748
10/2/17,SPY,251.49,254.7,251.29,254.37,65191040,92.63182,3.177173,3.0944,253.4533,50357601.06,1.294562065,1.255838517,flat,flat,10/2/17,79,45858210,253.241235,11623000000,54,34550487,0.9914647,3.1357865,1.087446483,85.39671,0.991487151,1.054834119,3.41,2.88,0.0133883,0.011451748,0.012891931,0.008348385,0.012498507,up_1,0.008348385
9/25/17,SPY,249.15,251.32,248.08,251.23,64500880,85.39671,2.884347,3.258799,250.21,51360807.25,1.255838517,0.973904598,flat,flat,9/25/17,54,34550487,249.817513,8633808866,59,32638658,0.991487151,3.071573,1.054834119,76.70262,0.997608577,0.405667073,3.24,2.08,0.012891931,0.008348385,0.005076142,-0.000681062,0.007176074,flat,-0.000681062
9/18/17,SPY,249.61,250.19,248.92,249.44,50468520,76.70262,2.528693,3.732599,249.5167,51820804.75,0.973904598,1.461198151,flat,flat,9/18/17,59,32638658,249.684622,8149597578,85,58618940,0.997608577,3.130646,0.405667073,75.33538,0.995357913,0.580252445,1.27,-0.17,0.005076142,-0.000681062,0.009188239,0.004636349,0.001003251,flat,0.004636349
9/11/17,SPY,248.04,250.32,248.02,249.19,75673481,75.33538,3.787386,4.140198,249.1767,51788650.94,1.461198151,1.306421654,flat,flat,9/11/17,85,58618940,249.270327,14619000000,42,24152862,0.995357913,3.963792,0.580252445,58.30465,0.994317029,0.629888992,2.3,1.15,0.009188239,0.004636349,0.010382999,-0.002750142,0.0105848,up_1,-0.002750142
9/4/17,SPY,247.26,247.52,244.95,246.58,67795751,58.30465,3.834772,4.325396,246.35,51894234,1.306421654,1.334061887,flat,flat,9/4/17,42,24152862,247.061333,5967344247,45,27646214,0.994317029,4.080084,0.629888992,74.96362,0.986050469,1.191022995,2.57,-0.68,0.010382999,-0.002750142,0.021745258,0.010890403,-0.005083925,flat,0.010890403
8/28/17,SPY,245.17,248.33,242.93,247.84,63902040,74.96362,4.779544,4.288291,246.3667,47900356.5,1.334061887,1.329559396,flat,flat,8/28/17,45,27646214,246.103351,6801145789,37,23567000,0.986050469,4.5339175,1.191022995,50.33869,0.991093153,0.972646436,5.4,2.67,0.021745258,0.010890403,0.01543034,0.007912957,0.013411842,up_1,0.007912957
8/21/17,SPY,242.64,245.62,241.83,244.56,58800220,50.33869,4.159089,3.634082,244.0033,44225342.75,1.329559396,2.334485312,flat,up,8/21/17,37,23567000,243.987351,5748118384,41,38400000,0.991093153,3.8965855,0.972646436,21.19292,0.991972477,1.368354895,3.79,1.92,0.01543034,0.007912957,0.021690835,-0.011726862,0.007622265,flat,-0.011726862
8/14/17,SPY,245.59,247.57,242.2,242.71,90097681,21.19292,4.528177,3.320664,244.16,38594237.69,2.334485312,2.05682109,up,up,8/14/17,41,38400000,244.914,9390290228,25,16116000,0.991972477,3.9244205,1.368354895,30.19812,0.992357988,1.544234005,5.37,-2.88,0.021690835,-0.011726862,0.02093126,-0.013616712,-0.005775848,flat,-0.013616712
8/7/17,SPY,247.49,248.91,243.7,244.12,70339240,30.19812,3.686354,3.061328,245.5767,34198035.19,2.05682109,1.745804223,up,up,8/7/17,25,16116000,246.877268,3972671225,24,26010000,0.992357988,3.373841,1.544234005,89.07459,0.996682714,0.529814766,5.21,-3.37,0.02093126,-0.013616712,0.005730659,0.000161701,-0.013297765,dn_1,0.000161701
7/31/17,SPY,247.37,247.79,246.37,247.41,53829580,89.07459,2.162708,3.197656,247.19,30833686.44,1.745804223,1.966328215,up,up,7/31/17,24,26010000,247.165625,6427794111,39,24722000,0.996682714,2.680182,0.529814766,86.38519,0.995206659,0.725200563,1.42,0.04,0.005730659,0.000161701,0.009354839,0.000486243,0.002025029,flat,0.000486243
7/24/17,SPY,246.79,248,245.68,246.91,53993579,86.38519,2.905417,3.492813,246.8633,27459087.75,1.966328215,2.177562823,up,up,7/24/17,39,24722000,246.949513,6104482561,28,37894000,0.995206659,3.199115,0.725200563,86.2498,0.993288089,0.767196572,2.32,0.12,0.009354839,0.000486243,0.011114704,0.005744083,0.000121517,flat,0.005744083